wave;original_name;routing;label_english
3;v2d_vokind5_v2_col2_vokind5;if (v0b > 4 || p_v0b > 4) ;Number of (whole) hours spent in a normal week before the school was closed on March 16: learning activities, such as school and homework, accompanied by an adult (not at school)
3;v2e_vokind5_v2_col2_vokind5;if (v0b > 4 || p_v0b > 4) ;Number of (whole) hours spent in a normal week before the school was closed on March 16: Reading books yourself (not at school)
3;v2f_vokind5_v2_col2_vokind5;if (v0b > 4 || p_v0b > 4) ;Number of (whole) hours spent in a normal week before the school was closed on March 16: To be read aloud by an adult (not at school)
3;v2g_vokind5_v2_col2_vokind5;if (v0b > 4 || p_v0b > 4) ;Number of (whole) hrs spent in a normal week before the school was closed on March 16: Free play/other indoor and outdoor activities (not at school)
3;v2h_vokind5_v2_col2_vokind5;if (v0b > 4 || p_v0b > 4) ;Number of (whole) hours spent in a normal week before the school was closed on March 16: Free play/other indoor and outdoor activities supervised by an adult (not at school)
3;v2i_vokind5_v2_col2_vokind5;if (v0b > 4 || p_v0b > 4) ;Number of (whole) hrs spent in a normal week before the school was closed on March 16: Domestic chores/ taking care of younger siblings
3;v2j_vokind5_v2_col2_vokind5;if (v0b > 4 || p_v0b > 4) ;Number of (whole) hours spent in a normal week before the school was closed on March 16: Sleep and rest (e.g. also lazing, thinking, being sick, etc.)
3;v2k_vokind5_v2_col2_vokind5;if (v0b > 4 || p_v0b > 4) ;Number of (whole) hours spent in a normal week before the school was closed on March 16: Other activities (e.g. eating, showering, chatting)
3;v3a_bokind1_v3_col1_bokind1;if (v0a > 0 || p_v0a > 0);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind1_v3_col1_bokind1;if (v0a > 0 || p_v0a > 0);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_bokind1_v3_col1_bokind1;if (v0a > 0 || p_v0a > 0);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_bokind2_v3_col1_bokind2;if (v0a > 1 || p_v0a > 1);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind2_v3_col1_bokind2;if (v0a > 1 || p_v0a > 1);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_bokind2_v3_col1_bokind2;if (v0a > 1 || p_v0a > 1);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_bokind3_v3_col1_bokind3;if (v0a > 2 || p_v0a > 2);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind3_v3_col1_bokind3;if (v0a > 2 || p_v0a > 2);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_bokind3_v3_col1_bokind3;if (v0a > 2 || p_v0a > 2);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_bokind4_v3_col1_bokind4;if (v0a > 3 || p_v0a > 3);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind4_v3_col1_bokind4;if (v0a > 3 || p_v0a > 3);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_bokind4_v3_col1_bokind4;if (v0a > 3 || p_v0a > 3);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_bokind5_v3_col1_bokind5;if (v0a > 4 || p_v0a > 4);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind5_v3_col1_bokind5;if (v0a > 4 || p_v0a > 4);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_bokind5_v3_col1_bokind5;if (v0a > 4 || p_v0a > 4);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_bokind1_v3_col2_bokind1;if (v0a > 0 || p_v0a > 0);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind1_v3_col2_bokind1;if (v0a > 0 || p_v0a > 0);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_bokind1_v3_col2_bokind1;if (v0a > 0 || p_v0a > 0);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v3a_bokind2_v3_col2_bokind2;if (v0a > 1 || p_v0a > 1);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind2_v3_col2_bokind2;if (v0a > 1 || p_v0a > 1);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_bokind2_v3_col2_bokind2;if (v0a > 1 || p_v0a > 1);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v3a_bokind3_v3_col2_bokind3;if (v0a > 2 || p_v0a > 2);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind3_v3_col2_bokind3;if (v0a > 2 || p_v0a > 2);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_bokind3_v3_col2_bokind3;if (v0a > 2 || p_v0a > 2);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v3a_bokind4_v3_col2_bokind4;if (v0a > 3 || p_v0a > 3);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind4_v3_col2_bokind4;if (v0a > 3 || p_v0a > 3);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_bokind4_v3_col2_bokind4;if (v0a > 3 || p_v0a > 3);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v3a_bokind5_v3_col2_bokind5;if (v0a > 4 || p_v0a > 4);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_bokind5_v3_col2_bokind5;if (v0a > 4 || p_v0a > 4);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_bokind5_v3_col2_bokind5;if (v0a > 4 || p_v0a > 4);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v3a_vokind1_v3_col1_vokind1;if (v0b > 0 || p_v0b > 0);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind1_v3_col1_vokind1;if (v0b > 0 || p_v0b > 0);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_vokind1_v3_col1_vokind1;if (v0b > 0 || p_v0b > 0);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_vokind2_v3_col1_vokind2;if (v0b > 1 || p_v0b > 1);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind2_v3_col1_vokind2;if (v0b > 1 || p_v0b > 1);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_vokind2_v3_col1_vokind2;if (v0b > 1 || p_v0b > 1);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_vokind3_v3_col1_vokind3;if (v0b > 2 || p_v0b > 2);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind3_v3_col1_vokind3;if (v0b > 2 || p_v0b > 2);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_vokind3_v3_col1_vokind3;if (v0b > 2 || p_v0b > 2);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_vokind4_v3_col1_vokind4;if (v0b > 3 || p_v0b > 3);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind4_v3_col1_vokind4;if (v0b > 3 || p_v0b > 3);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_vokind4_v3_col1_vokind4;if (v0b > 3 || p_v0b > 3);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_vokind5_v3_col1_vokind5;if (v0b > 4 || p_v0b > 4);How much did you spend on the following things for your child in April (when the school was closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind5_v3_col1_vokind5;if (v0b > 4 || p_v0b > 4);How much did you spend on the following things for your child in April (when the school was closed)? Toys with an educational character
3;v3c_vokind5_v3_col1_vokind5;if (v0b > 4 || p_v0b > 4);How much did you spend on the following things for your child in April (when the school was closed)? Tutoring (also online)
3;v3a_vokind1_v3_col2_vokind1;if (v0b > 0 || p_v0b > 0);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind1_v3_col2_vokind1;if (v0b > 0 || p_v0b > 0);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_vokind1_v3_col2_vokind1;if (v0b > 0 || p_v0b > 0);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v3a_vokind2_v3_col2_vokind2;if (v0b > 1 || p_v0b > 1);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind2_v3_col2_vokind2;if (v0b > 1 || p_v0b > 1);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_vokind2_v3_col2_vokind2;if (v0b > 1 || p_v0b > 1);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v3a_vokind3_v3_col2_vokind3;if (v0b > 2 || p_v0b > 2);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind3_v3_col2_vokind3;if (v0b > 2 || p_v0b > 2);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_vokind3_v3_col2_vokind3;if (v0b > 2 || p_v0b > 2);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v3a_vokind4_v3_col2_vokind4;if (v0b > 3 || p_v0b > 3);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind4_v3_col2_vokind4;if (v0b > 3 || p_v0b > 3);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_vokind4_v3_col2_vokind4;if (v0b > 3 || p_v0b > 3);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v3a_vokind5_v3_col2_vokind5;if (v0b > 4 || p_v0b > 4);How much did you spend on the following things for your child in February (before the school closed)? Books (also e-books and audiobooks, but no schoolbooks)
3;v3b_vokind5_v3_col2_vokind5;if (v0b > 4 || p_v0b > 4);How much did you spend on the following things for your child in February (before the school closed)? Toys with an educational character
3;v3c_vokind5_v3_col2_vokind5;if (v0b > 4 || p_v0b > 4);How much did you spend on the following things for your child in February (before the school closed)? Tutoring (also online)
3;v4a_bokind1;if (v0a > 0 || p_v0a > 0);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_bokind1;if (v0a > 0 || p_v0a > 0);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_bokind1;if (v0a > 0 || p_v0a > 0);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_bokind1;if (v0a > 0 || p_v0a > 0);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v4a_bokind2;if (v0a > 1 || p_v0a > 1);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_bokind2;if (v0a > 1 || p_v0a > 1);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_bokind2;if (v0a > 1 || p_v0a > 1);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_bokind2;if (v0a > 1 || p_v0a > 1);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v4a_bokind3;if (v0a > 2 || p_v0a > 2);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_bokind3;if (v0a > 2 || p_v0a > 2);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_bokind3;if (v0a > 2 || p_v0a > 2);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_bokind3;if (v0a > 2 || p_v0a > 2);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v4a_bokind4;if (v0a > 3 || p_v0a > 3);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_bokind4;if (v0a > 3 || p_v0a > 3);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_bokind4;if (v0a > 3 || p_v0a > 3);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_bokind4;if (v0a > 3 || p_v0a > 3);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v4a_bokind5;if (v0a > 4 || p_v0a > 4);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_bokind5;if (v0a > 4 || p_v0a > 4);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_bokind5;if (v0a > 4 || p_v0a > 4);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_bokind5;if (v0a > 4 || p_v0a > 4);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v4a_vokind1;if (v0b > 0 || p_v0b > 0);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_vokind1;if (v0b > 0 || p_v0b > 0);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_vokind1;if (v0b > 0 || p_v0b > 0);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_vokind1;if (v0b > 0 || p_v0b > 0);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v4a_vokind2;if (v0b > 1 || p_v0b > 1);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_vokind2;if (v0b > 1 || p_v0b > 1);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_vokind2;if (v0b > 1 || p_v0b > 1);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_vokind2;if (v0b > 1 || p_v0b > 1);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v4a_vokind3;if (v0b > 2 || p_v0b > 2);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_vokind3;if (v0b > 2 || p_v0b > 2);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_vokind3;if (v0b > 2 || p_v0b > 2);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_vokind3;if (v0b > 2 || p_v0b > 2);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v4a_vokind4;if (v0b > 3 || p_v0b > 3);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_vokind4;if (v0b > 3 || p_v0b > 3);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_vokind4;if (v0b > 3 || p_v0b > 3);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_vokind4;if (v0b > 3 || p_v0b > 3);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v4a_vokind5;if (v0b > 4 || p_v0b > 4);If I spend more time supporting the child in school work, the chance that the child will go to university is greater.
3;v4b_vokind5;if (v0b > 4 || p_v0b > 4);If I spend more money on educational material (eg books, educational games, tutoring, etc.) for a child, the chances of a child going to university are higher.
3;v4c_vokind5;if (v0b > 4 || p_v0b > 4);If I spend more time supporting child in school work, the chances are that he will earn a salary that is above average by the age of 30.
3;v4d_vokind5;if (v0b > 4 || p_v0b > 4);If I spend more money on educational materials (eg books, educational games, tutoring, etc.) for a child, the chances are that he will earn a salary that is above average by the age of 30.
3;v5a_bokind1;if (v0a > 0 || p_v0a > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_bokind1;if (v0a > 0 || p_v0a > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_bokind1;if (v0a > 0 || p_v0a > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_bokind1;if (v0a > 0 || p_v0a > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_bokind1;if (v0a > 0 || p_v0a > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_bokind1;if (v0a > 0 || p_v0a > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v5a_bokind2;if (v0a > 1 || p_v0a > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_bokind2;if (v0a > 1 || p_v0a > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_bokind2;if (v0a > 1 || p_v0a > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_bokind2;if (v0a > 1 || p_v0a > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_bokind2;if (v0a > 1 || p_v0a > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_bokind2;if (v0a > 1 || p_v0a > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v5a_bokind3;if (v0a > 2 || p_v0a > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_bokind3;if (v0a > 2 || p_v0a > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_bokind3;if (v0a > 2 || p_v0a > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_bokind3;if (v0a > 2 || p_v0a > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_bokind3;if (v0a > 2 || p_v0a > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_bokind3;if (v0a > 2 || p_v0a > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v5a_bokind4;if (v0a > 3 || p_v0a > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_bokind4;if (v0a > 3 || p_v0a > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_bokind4;if (v0a > 3 || p_v0a > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_bokind4;if (v0a > 3 || p_v0a > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_bokind4;if (v0a > 3 || p_v0a > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_bokind4;if (v0a > 3 || p_v0a > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v5a_bokind5;if (v0a > 4 || p_v0a > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_bokind5;if (v0a > 4 || p_v0a > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_bokind5;if (v0a > 4 || p_v0a > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_bokind5;if (v0a > 4 || p_v0a > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_bokind5;if (v0a > 4 || p_v0a > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_bokind5;if (v0a > 4 || p_v0a > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v5a_vokind1;if (v0b > 0 || p_v0b > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_vokind1;if (v0b > 0 || p_v0b > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_vokind1;if (v0b > 0 || p_v0b > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_vokind1;if (v0b > 0 || p_v0b > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_vokind1;if (v0b > 0 || p_v0b > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_vokind1;if (v0b > 0 || p_v0b > 0);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v5a_vokind2;if (v0b > 1 || p_v0b > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_vokind2;if (v0b > 1 || p_v0b > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_vokind2;if (v0b > 1 || p_v0b > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_vokind2;if (v0b > 1 || p_v0b > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_vokind2;if (v0b > 1 || p_v0b > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_vokind2;if (v0b > 1 || p_v0b > 1);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v5a_vokind3;if (v0b > 2 || p_v0b > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_vokind3;if (v0b > 2 || p_v0b > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_vokind3;if (v0b > 2 || p_v0b > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_vokind3;if (v0b > 2 || p_v0b > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_vokind3;if (v0b > 2 || p_v0b > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_vokind3;if (v0b > 2 || p_v0b > 2);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v5a_vokind4;if (v0b > 3 || p_v0b > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_vokind4;if (v0b > 3 || p_v0b > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_vokind4;if (v0b > 3 || p_v0b > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_vokind4;if (v0b > 3 || p_v0b > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_vokind4;if (v0b > 3 || p_v0b > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_vokind4;if (v0b > 3 || p_v0b > 3);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v5a_vokind5;if (v0b > 4 || p_v0b > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His mental health this year
3;v5b_vokind5;if (v0b > 4 || p_v0b > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: friendships of child this year
3;v5c_vokind5;if (v0b > 4 || p_v0b > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades for the subject of Dutch in the coming school year in relation to other students in the class
3;v5d_vokind5;if (v0b > 4 || p_v0b > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: school grades in proportion to other class members
3;v5e_vokind5;if (v0b > 4 || p_v0b > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His chance to go to college
3;v5f_vokind5;if (v0b > 4 || p_v0b > 4);We would like to know what, in your opinion, is the impact of closing the school (on March 16) on children when it comes to: His longterm career
3;v6_bokind1__1;if (v0a > 0 || p_v0a > 0);Teacher(s) and pupil/parents communicated and exchanged teaching material by e-mail
3;v6_bokind1__2;if (v0a > 0 || p_v0a > 0);Teacher(s) and pupil/parents communicated by telephone
3;v6_bokind1__3;if (v0a > 0 || p_v0a > 0);Teacher(s) and pupil/parents communicated and exchanged teaching material by post
3;v6_bokind1__4;if (v0a > 0 || p_v0a > 0);Teacher(s) and pupil/parents communicated and exchanged teaching material via Social media or Messenger (e.g. Whatsapp).
3;v6_bokind1__5;if (v0a > 0 || p_v0a > 0);Teacher(s) and pupil/parents communicated and exchanged learning materials via a �digital learning� platform (forum, special software) on the school�s website.
3;v6_bokind1__6;if (v0a > 0 || p_v0a > 0);Teaching materials had to be picked up at school
3;v6_bokind1__7;if (v0a > 0 || p_v0a > 0);There was no communication between teacher(s) and pupil/parents
3;v6_bokind1__8;if (v0a > 0 || p_v0a > 0);Another way of communication/exchange, namely:
3;v6_and_bokind1;if (v0a > 0 || p_v0a > 0);Another way of communication/exchange, namely:
3;v6_bokind2__1;if (v0a > 1 || p_v0a > 1);Teacher(s) and pupil/parents communicated and exchanged teaching material by e-mail
3;v6_bokind2__2;if (v0a > 1 || p_v0a > 1);Teacher(s) and pupil/parents communicated by telephone
3;v6_bokind2__3;if (v0a > 1 || p_v0a > 1);Teacher(s) and pupil/parents communicated and exchanged teaching material by post
3;v6_bokind2__4;if (v0a > 1 || p_v0a > 1);Teacher(s) and pupil/parents communicated and exchanged teaching material via Social media or Messenger (e.g. Whatsapp).
3;v6_bokind2__5;if (v0a > 1 || p_v0a > 1);Teacher(s) and pupil/parents communicated and exchanged learning materials via a �digital learning� platform (forum, special software) on the school�s website.
3;v6_bokind2__6;if (v0a > 1 || p_v0a > 1);Teaching materials had to be picked up at school
3;v6_bokind2__7;if (v0a > 1 || p_v0a > 1);There was no communication between teacher(s) and pupil/parents
